index,strategy_equity,brent_equity,wti_equity,zscore_20,position,zscore_w10,zscore_w15,zscore_w20,zscore_w30,zscore_w40,zscore_w60,zscore_w90
2022-03-30,1.150503483459823,2.2205910473557817,2.264174760882479,0.910261551075515,-1.0,0.26007731515272214,0.6622462215356046,0.910261551075515,0.935939137704582,1.1973426535316603,1.5715016509349606,1.8444352707532505
2022-03-31,1.126228608902942,2.1121550859232743,2.1058379048419638,1.9043358014910696,-1.0,1.2679215826399093,1.6411296537611149,1.9043358014910696,1.94318309319763,2.0693418433541484,2.578981173890532,3.081193284405546
2022-04-01,1.1516228046351844,2.043256979406384,2.084628283697806,0.30999993941329773,-1.0,-0.519125160618897,0.05629594628461719,0.30999993941329773,0.45017643130023177,0.7693286266451238,1.110238725627547,1.3250016094710928
2022-04-04,1.1516228046351844,2.104717135606626,2.168836646280223,-0.2575344230382279,0.0,-1.3457172275034401,-0.5078913606987061,-0.2575344230382279,-0.1159206887587162,0.2907524956357144,0.6002775382924598,0.7278116459485618
2022-04-05,1.1516228046351844,2.087296908810965,2.1411172064559523,0.004154834550744815,0.0,-1.2375655610651226,-0.2978786497122632,0.004154834550744815,0.14712305760439304,0.47986297258292926,0.8214224143640473,1.009206989646879
2022-04-06,1.1516228046351844,1.9782736228804778,2.020789700028764,0.03155732888063425,0.0,-0.8909995418530642,-0.2969479743840407,0.03155732888063425,0.2442631077360404,0.5284396717479095,0.8854807002430665,1.1130775749182964
2022-04-07,1.1516228046351844,1.968682746734342,2.016589687804429,-0.21315647150789194,0.0,-0.9451935014628731,-0.566575604442157,-0.21315647150789194,0.1022438860149332,0.3406073717651024,0.7024963004851154,0.9053189402714149
2022-04-08,1.1516228046351844,2.011743951308066,2.0634188227677326,-0.2835691433112857,0.0,-0.7953980955172631,-0.7069643044673974,-0.2835691433112857,0.125155609824921,0.2896055618074954,0.6629661494383005,0.883451817679624
2022-04-11,1.1516228046351844,1.9275788424898883,1.9800504626301825,-0.5354174440726476,0.0,-0.9061620482007644,-1.062008263563581,-0.5354174440726476,-0.06727219638027172,0.0671499426790077,0.46231874340189466,0.6536282906031108
2022-04-12,1.1516228046351844,2.0481503048957816,2.112557764186814,-0.6774429059735361,0.0,-0.8585979137405881,-1.2386312942191136,-0.6774429059735361,-0.23388240167729715,-0.06554857052638416,0.36274847119796766,0.5457390319162767
2022-04-13,1.1516228046351844,2.1291837630536152,2.189206264979513,-0.3954933824376883,0.0,-0.2956082673327013,-0.707530831715209,-0.3954933824376883,0.059204364571015876,0.18696803932365066,0.614651004358965,0.8633521354630431
2022-04-14,1.1516228046351844,2.1863377689299965,2.2459050681883124,-0.2744027553561077,0.0,0.6258725760767986,-0.41940073522500065,-0.2744027553561077,0.17583203634094233,0.28249947264269204,0.7115469764775015,0.9959944430533
2022-04-18,1.1516228046351844,2.2149149212006303,2.272364584452325,-0.19476463146521789,0.0,1.4285168266951331,-0.1316479101857349,-0.19476463146521789,0.27378763669817824,0.37347897724770124,0.7960705611847024,1.1092658158073905
2022-04-19,1.1516228046351844,2.0992366349516915,2.153716922700786,-0.49646397378186724,0.0,0.4142221503546275,-0.2967200641041585,-0.49646397378186724,0.04928434211736463,0.15683408983264807,0.6294736342191969,0.9247384365473418
2022-04-20,1.1516228046351844,2.0904287088037523,2.1577068942603828,-1.1159830509369413,0.0,-1.4344926739829986,-0.8829304766520356,-1.1159830509369413,-0.4443849658163037,-0.2932807937536514,0.2575283582137348,0.5007816474392945
2022-04-21,1.1516228046351844,2.1203758369056764,2.1795464771846693,-0.58563118462664,0.0,0.19629132190218349,-0.25189831262162204,-0.58563118462664,-0.12305247064223132,0.06083161457616115,0.5165957310533613,0.8105915770444623
2022-04-22,1.1516228046351844,2.087492683643625,2.1434271731258137,-0.47230508117107434,0.0,0.31842571228250477,0.08926877856177665,-0.47230508117107434,-0.12791998968807697,0.12241901616877326,0.5209209761252075,0.8228356162893539
2022-04-25,1.1516228046351844,2.0027402503274674,2.0692986796677153,-1.2020524055777724,0.0,-1.6853556315741764,-2.0643009385019466,-1.2020524055777724,-0.825615109439361,-0.42661202755558086,0.05825763144738912,0.2975585190916234
2022-04-26,1.1516228046351844,2.0550009307144506,2.135657270671358,-1.5873420090303572,0.0,-2.0018545566866197,-2.479242613174847,-1.5873420090303572,-1.2064614678117742,-0.7560730636350157,-0.22059213948860817,-0.022505662462356656
2022-04-27,1.1516228046351844,2.061460156200242,2.1423771300162087,-1.4237141243653975,0.0,-1.5646749212511744,-1.9320874148995106,-1.4237141243653975,-1.1867488371923502,-0.8210081674461813,-0.2173282376781435,-0.02079637398845138
2022-04-28,1.1516228046351844,2.1058914859376996,2.2125158121287947,-2.1572773377745085,0.0,-2.0631474302312447,-2.6215682633950537,-2.1572773377745085,-1.9857037845724501,-1.6560923580049733,-0.8495103051235343,-0.7118483542689962
2022-04-29,1.1776777925511104,2.1401447643634848,2.198446131658964,0.5421657204100353,1.0,0.751643242206745,0.6992204733866695,0.5421657204100353,-0.06415532998463341,0.21060803184554178,0.5204681400847224,0.8449262654138234
2022-05-02,1.1776777925511104,2.1056958604374825,2.208525840569198,-2.2325561285140516,0.0,-1.4586960218024383,-1.8782135105803242,-2.2325561285140516,-1.80527644485724,-1.5800787575826767,-0.8228173167902632,-0.5982918373656615
2022-05-03,1.1800121303101092,2.054609530381573,2.15056711380014,-1.7580727093178852,1.0,-1.0580879535270957,-1.4442778351969672,-1.7580727093178852,-1.6096554537169863,-1.401525394469467,-0.7643905379152399,-0.5017901081730822
2022-05-04,1.1759092105418258,2.155803465662535,2.2639647202177393,-1.7488471807195223,1.0,-1.0602483963542864,-1.4414565172448182,-1.7488471807195223,-1.675602800866175,-1.4969510998768216,-0.9254396789883826,-0.6435588947059023
2022-05-05,1.179115063300839,2.1706792169633884,2.2734146275619285,-1.2676162137031046,1.0,-0.5921676820159129,-0.9899724389130996,-1.2676162137031046,-1.3609820632342553,-1.2725642885912734,-0.7576003577267401,-0.4407841589086618
2022-05-06,1.1785109506247662,2.1998433950671155,2.3051238787317114,-1.1601253072173932,1.0,-0.4678301707794772,-0.8841961426274001,-1.1601253072173932,-1.2991227008568431,-1.2575176602993383,-0.7838417971752355,-0.4508373746841797
2022-05-09,1.1825946065708053,2.073595657173627,2.164846674720624,-0.8327434339088227,1.0,-0.05285193371920365,-0.5553432815332565,-0.8327434339088227,-1.0715624482274075,-1.0665531646217368,-0.6626292011807731,-0.30443605795330303
2022-05-10,1.1819477318064378,2.005480500654934,2.0949181934868606,-0.8987642952679524,1.0,-0.18263957159006894,-0.6148029108471904,-0.8987642952679524,-1.1308034030665943,-1.1375695915748916,-0.78732756580424,-0.40410359963079934
2022-05-11,1.169708007522001,2.1043257352737483,2.2198656332537743,-1.593948261172837,1.0,-1.1674431480632108,-1.4075817595452687,-1.593948261172837,-1.7251795865195403,-1.7051339235800649,-1.4026808720857407,-0.9741569946955664
2022-05-12,1.1644077650442715,2.1031512356102318,2.2286854186037504,-1.7781949644801798,1.0,-1.4735197926263977,-1.6761085479632363,-1.7781949644801798,-1.9207670593773398,-1.9331150958806038,-1.7252030345996292,-1.2597403770136484
2022-05-13,1.161002619026211,2.1834018931023116,2.3202436023111477,-1.7638115980805196,1.0,-1.8857282513363236,-1.7378604137979028,-1.7638115980805196,-2.1462771044419524,-1.961258960032408,-1.8930213773806583,-1.3958258054399766
2022-05-16,1.1500160603910516,2.2360539738221714,2.3981520266641048,-2.2256984051748727,1.0,-2.1164183880679572,-2.194317233371753,-2.2256984051748727,-2.581148559775628,-2.3784161674236373,-2.48520179289418,-1.972294357054155
2022-05-17,1.1448883854105403,2.1908396940865167,2.3603528779296,-2.201261257281399,1.0,-1.83368425002027,-2.059603230816358,-2.201261257281399,-2.523459988398783,-2.416836130652476,-2.6301229201039806,-2.2044133984623806
2022-05-18,1.1446659687854315,2.135642988539406,2.3013439478368527,-1.8890702870289051,1.0,-1.4168502301997565,-1.7038658454938969,-1.8890702870289051,-2.226648740923658,-2.2081527594448245,-2.451405192116207,-2.1315950660084613
2022-05-19,1.1480385209329402,2.192992769248447,2.356362906370003,-1.5159436886547095,1.0,-0.967820220759654,-1.279747791734656,-1.5159436886547095,-1.8476099480351034,-1.9186294011490215,-2.1413946302158053,-1.89396929983981
2022-05-20,1.1428285243084206,2.202975195059903,2.377782568178898,-1.6634211255783045,1.0,-1.1039418446428557,-1.5036420212100892,-1.6634211255783045,-1.9382352321368617,-2.029573465280831,-2.2918131846886354,-2.1111885014421525
2022-05-23,1.1813358175302684,2.220003872190244,2.316043750300897,0.8439608334434835,1.0,1.6610470890869145,1.2121149741136081,0.8439608334434835,0.2424586273906828,-0.12375173804876487,-0.21320757633707205,0.004028955805996503
2022-05-24,1.1813358175302684,2.2227441225177116,2.3051238787317114,1.2410442700521107,0.0,1.8067897334297898,1.510940874762792,1.2410442700521107,0.6327387562290764,0.25404088123939655,0.16429790729322188,0.3635649425495922
2022-05-25,1.1813358175302684,2.2319435983309703,2.3168837527457637,1.1531171087889065,0.0,1.4343740617795548,1.3116997621067672,1.1531171087889065,0.590038897101335,0.24309742253257827,0.09564209789879778,0.304536481979693
2022-05-26,1.1813358175302684,2.2979056796877333,2.3958420599942416,0.851859949549819,0.0,1.031885628136944,1.016193909032597,0.851859949549819,0.3944548069961782,0.0657784454453715,-0.13211813244749954,0.07913726995286227
2022-05-27,1.1813358175302684,2.3376394587684532,2.4164217193582704,1.5453697022777089,0.0,1.2615847773194606,1.4667561756936762,1.5453697022777089,1.0318013625307223,0.7446455088792521,0.44261723053940705,0.6508784837472665
2022-05-31,1.1813358175302684,2.40438434079097,2.408021855123686,2.834363444735343,0.0,1.9799316572673629,2.4995180925300873,2.834363444735343,2.8344849106880177,2.715239634645372,2.4066661043632367,2.650315468485418
2022-06-01,1.2504044967349959,2.2761793025682113,2.4204116909178675,-0.531686692365242,-1.0,-0.5773597776854391,-0.39582976607884124,-0.531686692365242,-0.8319815481986668,-1.116227645796157,-1.3624802549231438,-1.1958888547023676
2022-06-02,1.2504044967349959,2.3020160551789344,2.4542210283068604,-0.6246534387481174,0.0,-0.7630944070333193,-0.4816746026670014,-0.6246534387481174,-0.9215532424716081,-1.2071395135284524,-1.4580293327582727,-1.3252123722855194
2022-06-03,1.2504044967349959,2.343315734256048,2.4962201892657,-0.5280807155332786,0.0,-0.792814342603658,-0.42221718880703785,-0.5280807155332786,-0.8069466075232611,-1.0918844428162153,-1.3688788581255655,-1.246021452738988
2022-06-06,1.2504044967349959,2.339205358764847,2.4884502868112444,-0.4150559991155229,0.0,-0.8712741664810448,-0.3558548196822135,-0.4150559991155229,-0.6708640939111324,-0.9579189811814672,-1.2507086738791615,-1.1442802485418022
2022-06-07,1.2504044967349959,2.3599530110535123,2.507559981950277,-0.30691745380526053,0.0,-0.6981545146835785,-0.33116050989960366,-0.30691745380526053,-0.5473076637991071,-0.8352256012755754,-1.1439434313294146,-1.0502637780666213
2022-06-08,1.2504044967349959,2.418868691758947,2.564258785159077,-0.13432806142428527,0.0,-0.46767838837497566,-0.2664482065568413,-0.13432806142428527,-0.34893670217503436,-0.636240083023083,-0.9623543601665512,-0.8749096742849248
2022-06-09,1.2504044967349959,2.408886265947491,2.5516590689142418,-0.08657220835472995,0.0,-0.3418679737411777,-0.29937197164694535,-0.08657220835472995,-0.27043470043173273,-0.5570247127623927,-0.8959805204320058,-0.8165012186429547
2022-06-10,1.2504044967349959,2.3881386136588256,2.5340193380002054,-0.19000479635008313,0.0,-0.3524196805200939,-0.4601072187501817,-0.19000479635008313,-0.3732655314505786,-0.6374041033659925,-0.9824519366875466,-0.9344529787808935
2022-06-13,1.2504044967349959,2.3932275646484404,2.539479273784798,-0.1969118798211456,0.0,-0.23627579084638772,-0.5601115446939837,-0.1969118798211456,-0.3247022215896719,-0.6001476329236802,-0.9562105830146584,-0.9358905333671792
2022-06-14,1.2504044967349959,2.3716969623615785,2.4974801128259583,0.1765268309161434,0.0,2.2430481980914276,-0.08238389151359587,0.1765268309161434,0.18568369635269288,-0.07338807030701167,-0.5130006399602015,-0.48090683450811744
2022-06-15,1.2504044967349959,2.3196320568072553,2.4214615738133882,0.5619422979760236,0.0,2.3284638193827654,0.42256497483850675,0.5619422979760236,0.7101668871167438,0.4948197385425547,-0.04860575033952163,0.007011061272901435
2022-06-16,1.2504044967349959,2.345077259752659,2.469340591672212,0.01614482307896956,0.0,0.8129708241240919,-0.024048431973242614,0.01614482307896956,0.16342028125411187,-0.0393418555847378,-0.5072640363240302,-0.5150139009351408
2022-06-17,1.2504044967349959,2.2141319712024328,2.3007139860567247,0.6265825295441873,0.0,1.880350567332735,0.6543265612603052,0.6265825295441873,0.8868820249491954,0.7615632073889357,0.16511317444508994,0.18032004986354636
2022-06-21,1.2504044967349959,2.2440790993043573,2.3236036120906163,0.7816528509246224,0.0,1.7346590361574261,0.9038647850023807,0.7816528509246224,1.084309831020384,1.0394367507440274,0.413358402122651,0.40193207515591406
2022-06-22,1.2504044967349959,2.1871207189281936,2.229945502378094,1.4878438434476917,0.0,2.0676587617516446,2.478987826596243,1.4878438434476917,1.7757663813861697,1.8632644725477652,1.2231025830015798,1.197365923307863
2022-06-23,1.2504044967349959,2.154041940165925,2.189626186094904,1.4729666580184588,0.0,1.644019287264853,2.0401731286772566,1.4729666580184588,1.7417465605803897,1.8745550474281318,1.3605422644029284,1.2885585014079972
2022-06-24,1.2504044967349959,2.214131971202433,2.259974908872228,1.2387701144381937,0.0,1.1858860800319528,1.5737693830771997,1.2387701144381937,1.4846250204730767,1.6363078459026648,1.2271772860397536,1.1161901751065197
2022-06-27,1.2504044967349959,2.2526912506196366,2.3009240267214626,1.1516892383918127,0.0,0.9936743053077949,1.364380641240573,1.1516892383918127,1.3842973838894155,1.5519158611190427,1.2400459891343831,1.1021416209632535
2022-06-28,1.2504044967349959,2.3092582306629237,2.346913159239899,1.3703288228096648,0.0,1.2132494070366906,1.4906221575367486,1.3703288228096648,1.5622113667678448,1.8347696424318873,1.657817080719393,1.437323762451864
2022-06-29,1.2504044967349959,2.2755921274026756,2.3053339193964506,1.6495504418483418,0.0,1.1614277727735198,1.4026204348858549,1.6495504418483418,1.5484250177000072,1.8276143750181517,1.753937221678368,1.5352748579507145
2022-06-30,1.2504044967349959,2.2472107499647023,2.22091567636338,2.31507145180124,0.0,1.9792443090658403,2.1065591634876,2.31507145180124,2.3361815201263982,2.677084556027053,2.8466584016127703,2.725836352389913
2022-07-01,1.3166056132891768,2.1849676437662633,2.2769845177920507,-0.15489977794430645,-1.0,-1.359042208387001,-0.5249427883550126,-0.15489977794430645,-0.036178866990679286,0.16365245820222019,0.004164328771267463,-0.20543648617789692
2022-07-05,1.3166056132891768,2.011548176475407,2.089458257702269,-0.18348803197242095,0.0,-1.2707636137902076,-0.5887873502271015,-0.18348803197242095,-0.056706552923417704,0.18680703754060682,0.051586957125149005,-0.16231155875736705
2022-07-06,1.3166056132891768,1.9708358218962734,2.069088639002978,-0.7200440238698596,0.0,-1.577095462334632,-1.2049910460702482,-0.7200440238698596,-0.6030425751410515,-0.2830466983297053,-0.4768648370355599,-0.7035869256012154
2022-07-07,1.3166056132891768,2.048346079728443,2.1572869731449917,-0.8626973358653784,0.0,-1.3384490474744932,-1.2976018747435634,-0.8626973358653784,-0.6875703253774504,-0.3750289096592332,-0.5747205944027288,-0.8067406669750485
2022-07-08,1.3166056132891768,2.0947347097951714,2.2005460576640896,-0.7491510863613294,0.0,-0.9856344658953603,-1.0772558034944903,-0.7491510863613294,-0.5232321221542763,-0.23754435130549573,-0.40574029325572686,-0.6324622633711082
2022-07-11,1.3166056132891768,2.0963006097915646,2.1858462552000453,-0.42670615466636597,0.0,-0.5446774021998191,-0.7419824472723071,-0.42670615466636597,-0.16552021370036238,0.08238735570623074,-0.01107939518139499,-0.2421071686854353
2022-07-12,1.3166056132891768,1.9473477699476978,2.012599716244832,-0.1798724885918373,0.0,-0.19986014634544924,-0.4261691851331709,-0.1798724885918373,0.11443070066770863,0.3323559882709335,0.3149560549509673,0.08024983820076897
2022-07-13,1.3166056132891768,1.9489136699440912,2.0222596642537596,-0.44194085724262244,0.0,-0.24776723676426518,-0.5853792626897173,-0.44194085724262244,-0.038717092673088996,0.14671282015049558,0.1388383931946873,-0.11876347336816699
2022-07-14,1.3166056132891768,1.9397141941308322,2.011339792684574,-0.45400473723874535,0.0,-0.09247401547336817,-0.48820860581957237,-0.45400473723874535,0.061101815584620855,0.1356602309419463,0.17895924863014823,-0.09820554304320202
2022-07-15,1.3166056132891768,1.9800352977095321,2.0493489820838167,-0.32968679535099055,0.0,0.9803459269546312,-0.29647409494452126,-0.32968679535099055,0.14479143652705578,0.20790526980164817,0.31652511396852956,0.03255120134528206
2022-07-18,1.3166056132891768,2.0800547333269774,2.1545569251456533,-0.32414451909378705,0.0,1.0060040785470012,-0.1876106745646624,-0.32414451909378705,0.15025380177969125,0.2137432829288556,0.3711246082107098,0.08788461529264449
2022-07-19,1.3166056132891768,2.1011939352809628,2.1885763031993837,-0.6117904673777967,0.0,0.20937865704308883,-0.3892299148175634,-0.6117904673777967,-0.17113198436278926,-0.08314357173257328,0.10885219016524267,-0.19609571418967114
2022-07-20,1.3166056132891768,2.0927774094659006,2.147417144685411,0.22438492915472746,0.0,1.8442489573216316,0.48698738687230575,0.22438492915472746,0.5885210947442528,0.628871115986792,0.8907629675516494,0.5887092166324903
2022-07-21,1.3166056132891768,2.0328831532620524,2.0233095471492795,1.6467596443773975,0.0,2.5761903051153934,1.884700766431599,1.6467596443773975,1.9395178945859783,1.9322136207912655,2.219988236886796,1.9938703555002428
2022-07-22,1.3166056132891768,2.019964702290469,1.9886602073154198,1.9008455736231893,0.0,2.084910012757238,2.5464076939572875,1.9008455736231893,2.183057366661585,2.2020654772596306,2.5139656254909113,2.3879062568228475
2022-07-25,1.3166056132891768,2.0581327307072383,2.0306593682742595,1.6719721850465505,0.0,1.5462355144453703,1.9638227081413653,1.6719721850465505,1.9531765859819405,2.009297331722164,2.333482038437113,2.267178900742639
2022-07-26,1.3166056132891768,2.043452754239045,1.9945402244294883,1.824586810856593,0.0,1.4962819646271153,1.900293580376232,1.824586810856593,2.1536035345186915,2.2058468771544772,2.5548097002893244,2.590693656780127
2022-07-27,1.3166056132891768,2.0869055084780888,2.042419242288312,1.6205270178711042,0.0,1.183712220308821,1.574596137529717,1.6205270178711042,1.9389061499440403,2.0152320415081584,2.3790326288436536,2.4466820261616453
2022-07-28,1.3166056132891768,2.0970835597897612,2.024779511374275,1.8564323448347624,0.0,1.3408963316087161,1.720737205995436,1.8564323448347624,2.2213830234610352,2.389890350017941,2.6825151583178455,2.8667320875183133
2022-07-29,1.3166056132891768,2.1532589901677284,2.070978684557449,1.91442966911704,0.0,1.2759098451748419,1.6371170835351676,1.91442966911704,2.1864635211549546,2.3813585497654812,2.693428626419746,2.9535407824745286
2022-08-01,1.3166056132891768,1.95791737092469,1.9716505983955965,0.21452294432469246,0.0,-0.6827202781530533,-0.10300694646198083,0.21452294432469246,0.24633814384911085,0.5611340037244453,0.8436622487214324,0.8463473459274748
2022-08-02,1.3166056132891768,1.9678997967361456,1.9827803504154355,0.1648240334837086,0.0,-0.9861704339780598,-0.1697507626150169,0.1648240334837086,0.20911181841905224,0.5179620446317124,0.8129620210999211,0.8427982163307318
2022-08-03,1.3166056132891768,1.8943041395625173,1.903822043166958,0.10446259031327322,0.0,-1.1840402551417797,-0.24707301532526552,0.10446259031327322,0.18376836059972426,0.4820744534059664,0.7896487279679433,0.8473866458062643
2022-08-04,1.3166056132891768,1.8422392340081941,1.8593028748735176,-0.14448072342000023,0.0,-1.2447008443813634,-0.5234783512027147,-0.14448072342000023,-0.018988630018948103,0.25447361925385237,0.5876686128691524,0.640047339539871
2022-08-05,1.3166056132891768,1.8578977859748014,1.8691727033330985,-0.09799983374756818,0.0,-0.9131549362946033,-0.4849895113223403,-0.09799983374756818,0.10305203691785754,0.34123416218421504,0.6804945934223907,0.776943062716016
2022-08-08,1.3166056132891768,1.8917596640677097,1.905921969172083,-0.16490839474652136,0.0,-0.7780626610178605,-0.5906777872492857,-0.16490839474652136,0.09067773665480659,0.29956149254758835,0.6509563770198303,0.7696291935763321
2022-08-09,1.3166056132891768,1.8851046637492583,1.9004620333874902,-0.24400663460202218,0.0,-0.6615762473195125,-0.787513415478204,-0.24400663460202218,0.05707781415249125,0.2326852283120205,0.6005034710864426,0.7362498414238964
2022-08-10,1.3166056132891768,1.9064396405359036,1.930491439881624,-0.43909538188397973,0.0,-0.6571171304893063,-1.0114201326791248,-0.43909538188397973,-0.06099409817961528,0.060926310493005356,0.4620577817559637,0.6155734509841604
2022-08-11,1.3166056132891768,1.9495008451096278,1.9811003455257015,-0.5893080109718266,0.0,-0.6199474762454216,-1.0007218217705753,-0.5893080109718266,-0.12467839442348792,-0.05560035428030741,0.3653695861460816,0.5295460170139212
2022-08-12,1.3166056132891768,1.9211196170040972,1.9338512894470068,-0.31417172531206355,0.0,0.7313871058243514,-0.5385632160123455,-0.31417172531206355,0.21971113186404367,0.24748427880233703,0.6208198213578887,0.8426076377753365
2022-08-15,1.3166056132891768,1.8614209863004658,1.8775725675676829,-0.5519035917537437,0.0,-0.34921927069981834,-0.6274935685157611,-0.5519035917537437,0.04501339855783005,0.058524858706294744,0.4624411191428091,0.6870175078829042
2022-08-16,1.3166056132891768,1.8073986310844292,1.8170936732499399,-0.6073370928626176,0.0,0.18817248253910165,-0.47561721148654545,-0.6073370928626176,0.05976123157435557,0.0865812143923796,0.4809764989360937,0.7293365004072649
2022-08-17,1.3166056132891768,1.8330397581949354,1.8502730488588035,-0.7870794916234402,0.0,-0.6735944106805655,-0.5133532000189079,-0.7870794916234402,-0.09607388009600087,-0.04676717572532089,0.3519262115695281,0.6151501805412227
2022-08-18,1.3166056132891768,1.8905851644041933,1.90046203338749,-0.4587772646866615,0.0,1.273521367626787,-0.06972286650124541,-0.4587772646866615,0.07719653735782081,0.18601245146867745,0.5467872815296408,0.8259512940759404
2022-08-19,1.3166056132891768,1.8931297892314438,1.9061318496227364,-0.47092924872598224,0.0,0.7213988562983132,0.4447389170489496,-0.47092924872598224,-0.038884326216798895,0.1234125210489176,0.47789254036953754,0.7596418336661312
2022-08-22,1.3166056132891768,1.8884322385747059,1.894792217152244,-0.25854076869728465,0.0,1.4813101760905658,1.4677049142692886,-0.25854076869728465,0.04997613197096683,0.24523362474946572,0.5770715196795357,0.8657598755993497
2022-08-23,1.3166056132891768,1.9616363460830142,1.9685006292808667,-0.05857714430061786,0.0,1.641849310976407,1.9342862680623787,-0.05857714430061786,0.11660534901521627,0.3340600570314209,0.6452592899844852,0.9438439990991827
2022-08-24,1.3166056132891768,1.9812096480406056,1.9926501788750164,-0.06226756286620668,0.0,1.0189356864401806,1.3530964408372061,-0.06226756286620668,-0.005003492698977879,0.2678602343462067,0.5729086618132565,0.8741609382444268
2022-08-25,1.3166056132891768,1.9444117447875702,1.9428811154617212,0.4614452999250806,0.0,1.8690421626755314,2.133132395409058,0.4614452999250806,0.1895950866318319,0.47549344478147343,0.7781815943727715,1.0527806963194648
2022-08-26,1.3166056132891768,1.9767077228840848,1.954220908146298,3.2722166252634755,0.0,2.369046831124038,2.829643890950183,3.2722166252634755,0.7162067551312601,0.9819597495636585,1.1749296383912753,1.4555833366549824
2022-08-29,1.3190383311171796,2.0569582310437213,2.037169347168457,2.6386996902998487,-1.0,1.8128964312553613,2.2362820988487826,2.6386996902998487,0.7446718180614381,0.9969441373221875,1.1995296036711423,1.4776066751342563
2022-08-30,1.318570495869531,1.943824569622033,1.9244015423169025,1.7865094174288887,-1.0,1.0810226039732735,1.466634452133393,1.7865094174288887,0.4642456492115041,0.7749886944331589,1.0072716171921174,1.2953673386735574
2022-08-31,1.325940427707158,1.8886278640749228,1.8805124960176756,0.8106210664489905,-1.0,0.10985195248986933,0.5534719344285701,0.8106210664489905,-0.02266904773071217,0.41255705509474777,0.6866537442430829,1.0036542359779477
2022-09-01,1.3391620274431508,1.8077901807497492,1.8187736781396744,-0.6624584894269899,-1.0,-1.295558908142099,-0.8978994547682742,-0.6624584894269899,-0.7230361281763301,-0.18781686784310705,0.1683305294345173,0.5470707879358674
2022-09-02,1.3391620274431508,1.8207084823888893,1.824233613924267,-0.1843055667441187,0.0,-0.8575339482707156,-0.4231072800160086,-0.1843055667441187,-0.4328966199359633,-0.04402874253870089,0.3116501896168311,0.6840654969617324
2022-09-06,1.3391620274431508,1.8169896565630081,1.8244434943749201,-0.4370383915265674,0.0,-1.0310059578607493,-0.7001119760193342,-0.4370383915265674,-0.5132239640607076,-0.18954475018990274,0.1981761172440237,0.5973590112820951
2022-09-07,1.3391620274431508,1.7224505722680548,1.720705675752164,-0.31824077266705453,0.0,-0.820699922294086,-0.5943193558694866,-0.31824077266705453,-0.39148632468444805,-0.16768881860916232,0.21851022838191153,0.6234727847993122
2022-09-08,1.3391620274431508,1.7449598993857736,1.7543049724764186,-0.8989361187895103,0.0,-1.1669063328658191,-1.1749503208957206,-0.8989361187895103,-0.6441018902250903,-0.4583029530463828,-0.02040496807649229,0.4502808582761511
2022-09-09,1.3391620274431508,1.8171852820632253,1.822553609034533,-0.4117959969301343,0.0,-0.5983840389662614,-0.6127799110381792,-0.4117959969301343,-0.2681308100209308,-0.2606435202143047,0.1611907993415827,0.600582560791794
2022-09-12,1.3391620274431508,1.839890384013604,1.843343148849215,-0.19759868236975206,0.0,-0.27281304276869206,-0.4266715209848201,-0.19759868236975206,0.042561607023121756,-0.20818912283922036,0.22181865814265858,0.649365407930548
2022-09-13,1.3391620274431508,1.8236445075490166,1.833473320389634,-0.6945537111259387,0.0,-0.5889738038181646,-0.8366759543452362,-0.6945537111259387,-0.47024063230812485,-0.47791551448810454,0.016261297825315345,0.5007864497246924
2022-09-14,1.3391620274431508,1.8418476843428746,1.8580429513132593,-0.9925179313116715,0.0,-1.0402979616796832,-1.0225301764073265,-0.9925179313116715,-0.78797916831123,-0.7106762409420883,-0.12307846460277266,0.39889565736201194
2022-09-15,1.3391620274431508,1.7780386781480422,1.7870642667558063,-0.8582049975628138,0.0,-0.7385591372410295,-0.8104288716337775,-0.8582049975628138,-0.5924634798842927,-0.6607447010482425,-0.07739281234962216,0.4318960816125546
2022-09-16,1.3391620274431508,1.788021103959498,1.7872743074205442,-0.19580763261862785,0.0,1.2355646152533866,-0.17897127396647075,-0.19580763261862785,0.09549496769265281,-0.2984240722606951,0.17297886085568268,0.6066197769001527
2022-09-19,1.3391620274431508,1.8007437800984212,1.8002941049948549,-0.17846120142925614,0.0,1.2383263103550792,-0.014601011855029787,-0.17846120142925614,0.12195953043237699,-0.24458280230616558,0.18412105039423804,0.6035501976512903
2022-09-20,1.3391620274431508,1.7737326771566242,1.7734145074013667,-0.30877218676418533,0.0,0.7233963211265285,0.031174616510147447,-0.30877218676418533,-0.037529728982729126,-0.28043753298843443,0.127194695464904,0.5501654195489647
2022-09-21,1.3391620274431508,1.7582697506902338,1.7417052562315838,0.6357172780484361,0.0,2.1319268431844733,1.9864589881814438,0.6357172780484361,0.9525659560649491,0.2947360439672329,0.48370513119079395,0.8048528293425038
2022-09-22,1.3391620274431508,1.7706008771638373,1.753254929366814,0.6912348369547204,0.0,1.7330615291056102,2.158048146800187,0.6912348369547204,0.9999548740747616,0.42634226457550595,0.5171369059605324,0.8166981956956506
2022-09-23,1.3391620274431508,1.6862399935129995,1.65350692208957,1.1945482345551854,0.0,1.8515471066428886,2.340170772276909,1.1945482345551854,1.5308550837502004,1.0070679476225128,0.7309429341117895,0.9685545754814835
