date,rv_w5,rv_w10,rv_w20,rv_w30,rv_w40,rv_w60,rv_w90,rv_w120,rv_w180,spy_price
2018-09-25,6.934368663421841,6.716759671598395,5.77444240373098,6.584122498197415,6.503086660805786,7.190282468459147,7.983519048047788,9.467613719713421,14.279332956857646,258.5889892578125
2018-09-26,7.418332274725089,7.014832708693741,5.898180878727082,6.498945034944205,6.50310965719281,7.239648115037037,7.989797656354117,8.862902120923117,14.283444668334669,257.8152770996094
2018-09-27,3.8674413990731287,6.5260995989213715,5.665238018837924,6.020092388594155,6.486939084988796,7.180548971893917,7.916891890399916,8.848289077720592,14.28431929655909,258.53564453125
2018-09-28,3.959920781165153,6.5269005407812015,5.449975732085872,5.659377687147402,6.387110403246591,7.038461291100432,7.894693265548766,8.576468802443486,14.261042661023962,258.5622253417969
2018-10-01,4.237359592540973,5.830457481587343,5.5630477808528855,5.657556582033492,6.362115371449678,6.889259956512599,7.900609323952325,8.538133144266824,14.247192336437775,259.4605712890625
2018-10-02,4.171181703808277,5.3986171967933965,5.5178479796562545,5.6619179415209695,6.32890442266539,6.6935030021921955,7.8892616067850625,8.473884522350112,14.240493973933981,259.3093566894531
2018-10-03,2.80599468982988,5.394517056306633,5.385025533810806,5.644254102400331,6.293983177399549,6.66981334865297,7.870459828575852,8.455914152413456,14.198986274811567,259.4516296386719
2018-10-04,6.64791620270727,5.130588924452245,6.052291230829173,6.161098220336733,6.639629919624533,6.696673228214227,7.729125140704424,8.480585752432109,14.229843357052765,257.4239501953125
2018-10-05,7.327716795246353,5.6321120937132685,6.374690317501666,6.393268998216552,6.798185161744405,6.5995131123095225,7.514213118395737,8.404274132624568,14.237966471782457,255.98306274414062
2018-10-08,5.986503658178041,5.566441165771109,6.351474296814001,6.167172928511612,6.551999792467196,6.600431206459276,7.425711204149023,8.404726610737312,14.207132622110061,255.98306274414062
2018-10-09,5.8223415609281925,5.568238338330457,6.266143602991645,5.732690865592819,6.480439336044319,6.606780996532685,7.275445154908583,8.362072761169346,14.206673725999336,255.60960388183594
2018-10-10,20.4530153118518,16.361383002669086,12.846416598113814,10.784743153798507,10.231953218132357,9.304122368117424,9.034301015453101,9.495774028905156,14.698119742454466,247.51612854003906
2018-10-11,22.212699658490504,18.117228836049577,14.399513509997124,12.170173230795386,11.463469618519296,10.325181297754947,9.772606047901686,10.038747897576258,14.927654720722128,242.06417846679688
2018-10-12,29.079875093909102,20.666750969887634,15.58071693050746,13.00288508012455,11.83790498926191,10.708938523802319,9.948710735330856,10.028851561741787,14.95559583962725,245.42611694335938
2018-10-15,28.33968852755585,20.104005993904785,15.58919604431597,13.04781534120395,11.855364371534591,10.765846542477714,9.993967835440273,10.063549585514599,14.949844746474405,244.04759216308594
2018-10-16,36.19375694576577,24.48813518459761,17.637933380181327,14.72632309496664,13.137285280500699,11.673336061453963,10.632809015317235,10.439086104190345,15.124356620531554,249.3838348388672
2018-10-17,27.196064697017576,24.47048281647693,17.62326299294181,14.719601988366957,13.120138512929572,11.628284057634374,10.631121099508807,10.439031605047976,15.124283293260572,249.42835998535156
2018-10-18,23.286428224712655,24.993515587861896,17.793326193967687,15.231890951026678,13.587249803513465,11.86218731932317,10.907631494972115,10.596131942962977,15.221080487158254,245.82630920410156
2018-10-19,21.269943925548926,25.059356683310842,17.798818088974393,15.231302279261016,13.58640685165414,11.854883520193532,10.89453403569262,10.595376967545509,14.998966650007029,245.69284057617188
2018-10-22,21.086866360955963,24.960769183866425,17.808979732076725,15.235752467125451,13.506423927708031,11.810851059773936,10.912700297643035,10.568358486077624,14.155549706414416,244.59005737304688
2018-10-23,9.256817683767753,24.906227482166337,17.81333040694294,15.207181095014095,13.34851990040894,11.808516512128794,10.943705411657884,10.592043976804694,13.981031067689578,243.34481811523438
2018-10-24,18.96520143851558,24.499908332281272,20.282976688787958,17.310447163089798,15.193188066630617,13.262288639335798,12.053087477135614,11.338218990493163,14.424697650559281,235.97193908691406
2018-10-25,27.324478870181217,24.779594044703217,21.65553613673783,18.157711850205114,15.901030850249837,13.809187963618077,12.421603044254393,11.620794989769207,13.872818870277431,240.20538330078125
2018-10-26,28.427946231980954,24.642279332791908,22.16089640510865,18.674018441206243,16.38368836413056,14.184438370415265,12.755458880580589,11.903245980430896,13.924505043522814,235.98081970214844
2018-10-29,28.358026743918806,24.640736957858415,21.962645803292883,18.676962863425107,16.396924300897787,14.17326546853065,12.746475343129474,11.847042768880222,13.833482283614233,234.67340087890625
2018-10-30,32.86067959071276,22.768243238420293,23.02063617160779,19.228865355711132,16.94580897654634,14.513207343410963,12.992221965644521,11.96506425789576,13.94023744512794,238.15090942382812
2018-10-31,23.983389240639237,23.952757826196112,23.56912952015349,19.584081403122763,17.230708606945793,14.682274176795731,12.917937405494106,12.057368090189325,13.906222548477135,240.69456481933594
2018-11-01,21.781255441007605,24.040862195954738,24.041292782589817,19.71369055364807,17.49074227035444,14.867642023238123,13.034032188008151,12.154828490198938,13.881373567131238,243.25595092773438
2018-11-02,15.692724901496574,24.166931027922274,24.046743417849466,19.740222030936884,17.531156381792044,14.907028296020936,12.99664250836116,12.143859071847771,13.89975528847279,241.81517028808594
2018-11-05,12.72516460652014,24.34005098811831,24.209112533372785,19.866262000421358,17.598039455660654,14.90620391407711,12.994270472289593,12.154672385813846,13.893906480028665,243.1492919921875
2018-11-06,10.779280658464115,24.40977926731512,24.40867651701202,20.01121272706182,17.663690242181605,14.954450006623857,13.033315311216493,12.186775987731668,13.89956612744197,244.68792724609375
2018-11-07,15.6497145684281,19.319133079831197,23.10916875270072,21.100916672992682,18.541684603430156,15.546537894806953,13.50320184927656,12.561385684914878,14.123525037804516,249.92633056640625
2018-11-08,16.591781311517884,18.37339246558857,21.546976395623904,21.07212207143659,18.46941203018885,15.474306192974865,13.491905169292192,12.522108850962999,14.002915206425987,249.47283935546875
2018-11-09,18.334818342139403,16.09688523480725,21.3927464648472,21.216749827740294,18.606251747702377,15.510544595558754,13.536180649586138,12.599463334897877,13.98669029656424,247.035888671875
2018-11-12,24.399067130047218,19.430783588981438,22.362314580364817,21.73713222411196,19.104135810112922,15.941534306515809,13.830315101001123,12.889411202391615,14.084166719465665,242.419921875
2018-11-13,23.634543056191536,18.446792671976183,20.781668307083514,21.7321599522262,19.025569166723837,15.93305359937697,13.748703263981168,12.888815703489914,14.033741131965924,241.96633911132812
2018-11-14,11.063101044804217,18.139348506783882,20.858833217170915,21.755979903372076,19.060328942855918,15.969462446865073,13.779023988805678,12.922989351010697,13.949789758919277,240.31211853027344
2018-11-15,17.03987985095301,18.105609743733073,20.72448107476933,22.007234696083984,19.1465672206013,16.135892779608934,13.841871271245786,12.898818518595467,13.990341178129242,242.82015991210938
2018-11-16,17.277929272962158,17.844520742649404,20.75431539217486,22.014244493147658,19.175354221956383,16.14900139921282,13.763142770553996,12.760728336811422,13.927895367453717,243.45164489746094
2018-11-19,16.27332872172675,19.624279552174094,21.534865267343157,22.45038708451862,19.556616330091668,16.42951900250629,14.045262386383273,12.967042500511722,14.070243175669114,239.33377075195312
2018-11-20,19.767443985302442,20.77263063635687,22.3828366472633,22.94355543683915,19.994040094872965,16.709312989224166,14.370504079626837,13.163421146746677,14.24018537579255,234.90463256835938
2018-11-21,20.756449347057558,16.033608425838498,19.701886504841255,21.28973486589027,20.04461790745226,16.734222470883207,14.365143821562768,13.154185918440547,14.234248541328759,235.70506286621094
2018-11-23,16.47895827774256,15.88067482060369,18.640837891830987,20.454779914121975,20.034323392300337,16.70906475945601,14.394547399504109,13.186921242436819,14.102554290882313,234.13084411621094
2018-11-26,23.055835962040746,19.256466090140066,18.55656482779834,20.607631583059067,20.56137855530397,17.089098491075667,14.655134631971075,13.341982272020555,14.234037819781618,237.91078186035156
2018-11-27,20.539394418454158,17.554905160861868,18.44274404766005,20.595457158612408,20.559506147519503,17.113230406552766,14.668196068369221,13.351934401611492,14.219794780113409,238.71121215820312
2018-11-28,18.615036582002514,21.424143469915574,19.46491927311594,20.708088702031986,21.497162640181493,17.816481790270956,15.177804987423512,13.761691566780671,14.46648052282809,244.20761108398438
2018-11-29,19.8394394459934,21.07182041562381,19.178619395942874,20.711532234237023,21.492023993491742,17.814441701221106,15.156337508503809,13.763943049909614,14.468327867771599,243.67405700683594
2018-11-30,16.12330989148789,20.66324401831679,18.931855025546973,20.37972842841939,21.510565694683283,17.862840578682317,15.122137474223637,13.791250246022768,14.48529791264981,245.1592254638672
2018-12-03,15.463882643263336,21.559934731815535,19.293980464753886,20.736906906706547,21.77583324498908,18.083837768368436,15.284587629605987,13.915402092451531,14.476457580263755,248.40550231933594
2018-12-04,33.53670445179867,26.271500205738175,22.63128283589103,22.79085361533703,23.185617281791785,19.232616932308353,16.178626489905135,14.68830138089666,14.982521642424135,240.35655212402344
2018-12-06,27.64679962563904,24.116859808132105,22.489133457525973,22.75154736467497,23.185620252170487,19.212847617167768,16.158877076296356,14.688738286190056,14.98184175227605,239.99191284179688
2018-12-07,30.930409284033207,27.262282959884825,22.204226927823647,22.02454618084622,22.564667416929947,19.743291104616496,16.582200573782767,15.063079140237598,14.941723984892866,234.41549682617188
2018-12-10,29.888578554863205,27.0496406663159,22.271820742720372,21.361756894244174,21.932103643016017,19.696924288145528,16.5865450341822,15.057654261971248,14.724392750662055,234.86019897460938
2018-12-11,24.975084818229696,25.604076686406735,22.14639885133187,20.750449292020516,21.612195813930214,19.697122240756144,16.555798260145714,15.055068388252154,14.366003137127636,234.91351318359375
