maturity,strike,price
0.48846153846153845,118,1.2256342874910366
0.48846153846153845,120,0.9770249605887287
0.48846153846153845,122,0.7736848092128525
0.48846153846153845,124,0.6087278705478152
0.48846153846153845,126,0.47596103512385834
0.48846153846153845,128,0.3699114197682327
0.48846153846153845,130,0.2858191131355525
0.5128205128205129,70,31.785882856813956
0.5128205128205129,72,29.84879182528981
0.5128205128205129,74,27.920245626670237
0.5128205128205129,76,26.00458341942131
0.5128205128205129,78,24.107481275490528
0.5128205128205129,80,22.236005440117665
0.5128205128205129,82,20.3985424853892
0.5128205128205129,84,18.6045921842113
0.5128205128205129,86,16.864427821653848
0.5128205128205129,88,15.188647971843494
0.5128205128205129,90,13.58765975306251
0.5128205128205129,92,12.071143331481395
0.5128205128205129,94,10.647549526779585
0.5128205128205129,96,9.3236769523835
0.5128205128205129,98,8.104363748929174
0.5128205128205129,100,6.992314053709038
0.5128205128205129,102,5.9880635547043894
0.5128205128205129,104,5.090074177763817
0.5128205128205129,106,4.2949368623920705
0.5128205128205129,108,3.5976543912781764
0.5128205128205129,110,2.991973462516487
0.5128205128205129,112,2.470736124071987
0.5128205128205129,114,2.026224431141152
0.5128205128205129,116,1.6504776865150674
0.5128205128205129,118,1.3355678670469722
0.5128205128205129,120,1.073824980159591
0.5128205128205129,122,0.8580095235844407
0.5128205128205129,124,0.6814335781422063
0.5128205128205129,126,0.5380352075079387
0.5128205128205129,128,0.4224128026988456
0.5128205128205129,130,0.3298269400144225
0.5371794871794872,70,31.87187305551892
0.5371794871794872,72,29.939060686449963
0.5371794871794872,74,28.01562921355658
0.5371794871794872,76,26.106079070552582
0.5371794871794872,78,24.216193819829684
0.5371794871794872,80,22.353060763044397
0.5371794871794872,82,20.524974739031947
0.5371794871794872,84,18.74121684145649
0.5371794871794872,86,17.011716783728687
0.5371794871794872,88,15.346624072139292
0.5371794871794872,90,13.75582597571291
0.5371794871794872,92,12.248457339397845
0.5371794871794872,94,10.832447691788687
0.5371794871794872,96,9.514145286674655
0.5371794871794872,98,8.29804718208986
0.5371794871794872,100,7.1866512994072735
0.5371794871794872,102,6.180432829208854
0.5371794871794872,104,5.277935267841755
0.5371794871794872,106,4.475957115603286
0.5371794871794872,108,3.769809510026576
0.5371794871794872,110,3.153617843999971
0.5371794871794872,112,2.620641280391414
0.5371794871794872,114,2.163587273499033
0.5371794871794872,116,1.774902876925612
0.5371794871794872,118,1.4470299250836653
0.5371794871794872,120,1.1726164256107712
0.5371794871794872,122,0.9446811857065605
0.5371794871794872,124,0.7567325091436174
0.5371794871794872,126,0.6028446136212882
0.5371794871794872,128,0.4776972424050969
0.5371794871794872,130,0.3765848889319994
0.5615384615384615,70,31.95808569576566
0.5615384615384615,72,30.02964835204152
0.5615384615384615,74,28.111415925514535
0.5615384615384615,76,26.208027090584665
0.5615384615384615,78,24.3253471706811
0.5615384615384615,80,22.470460642152375
0.5615384615384615,82,20.65155373153624
0.5615384615384615,84,18.87768359107099
0.5615384615384615,86,17.158445674412235
0.5615384615384615,88,15.503564833608408
0.5615384615384615,90,13.922445873322971
0.5615384615384615,92,12.423724243071035
0.5615384615384615,94,11.014856746854733
0.5615384615384615,96,9.701786197692947
0.5615384615384615,98,8.48870424345327
0.5615384615384615,100,7.3779249595034955
0.5615384615384615,102,6.369870083330461
0.5615384615384615,104,5.4631564982138485
0.5615384615384615,106,4.654768806269786
0.5615384615384615,108,3.9402950603186113
0.5615384615384615,110,3.314201938006164
0.5615384615384615,112,2.770126443953078
0.5615384615384615,114,2.3011639852394516
0.5615384615384615,116,1.9001366627879435
0.5615384615384615,118,1.5598301674860835
0.5615384615384615,120,1.2731921879588874
0.5615384615384615,122,1.0334893025472844
0.5615384615384615,124,0.8344226783750006
0.5615384615384615,126,0.6702054183267343
0.5615384615384615,128,0.5356060816135555
0.5615384615384615,130,0.4259638363432918
0.5858974358974359,70,32.04451901680912
0.5858974358974359,72,30.120542424809074
0.5858974358974359,74,28.20757893593796
0.5858974358974359,76,26.310384215852466
0.5858974358974359,78,24.434882651940143
0.5858974358974359,80,22.58813583872211
0.5858974358974359,82,20.778208350311544
0.5858974358974359,84,19.013931068662387
0.5858974358974359,86,17.304575710521007
0.5858974358974359,88,15.659465885511324
0.5858974358974359,90,14.087558077636345
0.5858974358974359,92,12.597029236762836
0.5858974358974359,94,11.194906011497707
0.5858974358974359,96,9.886764731833345
0.5858974358974359,98,8.67652235245594
0.5858974358974359,100,7.566328270504741
0.5858974358974359,102,6.556556771118409
0.5858974358974359,104,5.645891082183226
0.5858974358974359,106,4.831483463054788
0.5858974358974359,108,4.1091717772745895
0.5858974358974359,110,3.473731562591553
0.5858974358974359,112,2.919143361304762
0.5858974358974359,114,2.4388574740770217
0.5858974358974359,116,2.026041748267943
0.5858974358974359,118,1.6738019329654676
0.5858974358974359,120,1.3753680448502585
0.5858974358974359,122,1.1242437345274894
0.5858974358974359,124,0.9143185966527998
0.5858974358974359,126,0.7399456235846955
0.5858974358974359,128,0.5959875526023115
0.5858974358974359,130,0.4778367611686356
0.6102564102564103,70,32.13116920304181
0.6102564102564103,72,30.21172885170411
0.6102564102564103,74,28.304090977075717
0.6102564102564103,76,26.41310878151475
0.6102564102564103,78,24.54474579193301
0.6102564102564103,80,22.706023968630888
0.6102564102564103,82,20.904876348724827
0.6102564102564103,84,19.149907470675473
0.6102564102564103,86,17.45007656448223
0.6102564102564103,88,15.814328269255256
0.6102564102564103,90,14.251201926630586
0.6102564102564103,92,12.768452507605716
0.6102564102564103,94,11.372713984198754
0.6102564102564103,96,10.069230174352846
